
======================================================================
 TRAINING DQN AGENT
======================================================================
Device: cpu
Episodes: 3000
Batch size: 512
Learning rate: 0.001
Gamma: 0.99
======================================================================
Ep   10/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 0.0000 | ε: 0.996
Ep 2390/3000 | Score:     41 | Pieces:  43 | Lines:   2 | Loss: 1035.8104 | ε: 0.001
Ep 2400/3000 | Score:      0 | Pieces:  34 | Lines:   0 | Loss: 1171.4257 | ε: 0.001
Ep 2410/3000 | Score:     41 | Pieces:  33 | Lines:   2 | Loss: 1264.9809 | ε: 0.001
Ep 2420/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 1065.9312 | ε: 0.001
Ep 2430/3000 | Score:    113 | Pieces:  50 | Lines:   5 | Loss: 1268.5203 | ε: 0.001
Ep 2440/3000 | Score:      0 | Pieces:  32 | Lines:   0 | Loss: 1149.6143 | ε: 0.001
Ep 2450/3000 | Score:    591 | Pieces: 119 | Lines:  31 | Loss: 1533.4858 | ε: 0.001
Ep 2460/3000 | Score:  10670 | Pieces: 1422 | Lines: 557 | Loss: 1705.5960 | ε: 0.001
Ep 2470/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 704.4589 | ε: 0.001
Ep 2480/3000 | Score:     22 | Pieces:  37 | Lines:   2 | Loss: 528.1212 | ε: 0.001
Ep 2490/3000 | Score:      0 | Pieces:  34 | Lines:   0 | Loss: 847.2578 | ε: 0.001
Ep 2500/3000 | Score:     11 | Pieces:  38 | Lines:   1 | Loss: 864.2484 | ε: 0.001
Ep 2510/3000 | Score:      0 | Pieces:  38 | Lines:   0 | Loss: 954.2201 | ε: 0.001
Ep 2520/3000 | Score:    200 | Pieces:  70 | Lines:  13 | Loss: 780.2195 | ε: 0.001
Ep 2530/3000 | Score:    107 | Pieces:  52 | Lines:   8 | Loss: 814.2050 | ε: 0.001
Ep 2540/3000 | Score:    161 | Pieces:  49 | Lines:   4 | Loss: 1253.7026 | ε: 0.001
Ep 2550/3000 | Score:    107 | Pieces:  56 | Lines:   8 | Loss: 943.3519 | ε: 0.001
Ep 2560/3000 | Score:    447 | Pieces:  68 | Lines:  16 | Loss: 1044.2587 | ε: 0.001
Ep 2570/3000 | Score:     22 | Pieces:  43 | Lines:   2 | Loss: 520.9243 | ε: 0.001
Ep 2580/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 499.5272 | ε: 0.001
Ep 2590/3000 | Score:     33 | Pieces:  44 | Lines:   3 | Loss: 806.9473 | ε: 0.001
Ep 2600/3000 | Score:      0 | Pieces:  36 | Lines:   0 | Loss: 640.7689 | ε: 0.001
Ep 2610/3000 | Score:      0 | Pieces:  41 | Lines:   0 | Loss: 789.9470 | ε: 0.001
Ep 2620/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 594.2888 | ε: 0.001
Ep 2630/3000 | Score:     41 | Pieces:  40 | Lines:   2 | Loss: 1272.1052 | ε: 0.001
Ep 2640/3000 | Score:     11 | Pieces:  29 | Lines:   1 | Loss: 1055.3115 | ε: 0.001
Ep 2650/3000 | Score:      0 | Pieces:  41 | Lines:   0 | Loss: 1294.5947 | ε: 0.001
Ep 2660/3000 | Score:      0 | Pieces:  36 | Lines:   0 | Loss: 1843.0636 | ε: 0.001
Ep 2670/3000 | Score:    102 | Pieces:  47 | Lines:   4 | Loss: 2029.0668 | ε: 0.001
Ep 2680/3000 | Score:     41 | Pieces:  27 | Lines:   2 | Loss: 1843.5914 | ε: 0.001
Ep 2690/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 2410.5553 | ε: 0.001
Ep 2700/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 2570.3656 | ε: 0.001
Ep 2710/3000 | Score:    237 | Pieces:  50 | Lines:  11 | Loss: 2010.1848 | ε: 0.001
Ep 2720/3000 | Score:   1031 | Pieces: 125 | Lines:  39 | Loss: 1767.8225 | ε: 0.001
Ep 2730/3000 | Score:   5496 | Pieces: 686 | Lines: 261 | Loss: 1320.6771 | ε: 0.001
Ep 2740/3000 | Score:  35302 | Pieces: 4064 | Lines: 1615 | Loss: 496.4192 | ε: 0.001
Ep 2750/3000 | Score:  35016 | Pieces: 3773 | Lines: 1497 | Loss: 391.4495 | ε: 0.001
Ep 2760/3000 | Score:    934 | Pieces: 142 | Lines:  41 | Loss: 388.8226 | ε: 0.001
Ep 2770/3000 | Score:    767 | Pieces: 117 | Lines:  31 | Loss: 587.5174 | ε: 0.001
Ep 2780/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 687.3443 | ε: 0.001
Ep 2790/3000 | Score:    126 | Pieces:  51 | Lines:   8 | Loss: 877.0452 | ε: 0.001
Ep 2800/3000 | Score:    506 | Pieces: 104 | Lines:  25 | Loss: 1189.8261 | ε: 0.001
Ep 2810/3000 | Score:    115 | Pieces:  56 | Lines:   7 | Loss: 1145.9924 | ε: 0.001
Ep 2820/3000 | Score:     22 | Pieces:  41 | Lines:   2 | Loss: 1188.4228 | ε: 0.001
Ep 2830/3000 | Score:    154 | Pieces:  49 | Lines:   7 | Loss: 1786.0327 | ε: 0.001
Ep 2840/3000 | Score:    124 | Pieces:  50 | Lines:   6 | Loss: 1646.1545 | ε: 0.001
Ep 2850/3000 | Score:   1845 | Pieces: 222 | Lines:  78 | Loss: 1574.5805 | ε: 0.001
Ep 2860/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 2632.2494 | ε: 0.001
Ep 2870/3000 | Score:  15215 | Pieces: 1893 | Lines: 747 | Loss: 2215.2392 | ε: 0.001
Ep 2880/3000 | Score:  40600 | Pieces: 4497 | Lines: 1786 | Loss: 700.0150 | ε: 0.001
Ep 2890/3000 | Score:    868 | Pieces: 119 | Lines:  33 | Loss: 848.0725 | ε: 0.001
Ep 2900/3000 | Score:    231 | Pieces:  73 | Lines:  14 | Loss: 730.9402 | ε: 0.001
Ep 2910/3000 | Score:    569 | Pieces: 104 | Lines:  27 | Loss: 815.4942 | ε: 0.001
Ep 2920/3000 | Score:   1233 | Pieces: 173 | Lines:  54 | Loss: 684.1930 | ε: 0.001
Ep 2930/3000 | Score:     63 | Pieces:  43 | Lines:   4 | Loss: 874.8238 | ε: 0.001
Ep 2940/3000 | Score:    217 | Pieces:  66 | Lines:  11 | Loss: 1446.2811 | ε: 0.001
Ep 2950/3000 | Score:   1724 | Pieces: 174 | Lines:  56 | Loss: 902.9369 | ε: 0.001
Ep 2960/3000 | Score:     22 | Pieces:  41 | Lines:   2 | Loss: 658.5712 | ε: 0.001
Ep 2970/3000 | Score:     22 | Pieces:  42 | Lines:   2 | Loss: 915.1184 | ε: 0.001
Ep 2980/3000 | Score:     52 | Pieces:  45 | Lines:   3 | Loss: 716.1331 | ε: 0.001
Ep 2990/3000 | Score:     74 | Pieces:  54 | Lines:   5 | Loss: 677.1015 | ε: 0.001
Ep 3000/3000 | Score:     22 | Pieces:  42 | Lines:   2 | Loss: 1364.3305 | ε: 0.001

✅ Training complete!
Final model: models\tetris_final.pth

======================================================================
✅ STEP 4 COMPLETE - DQN Training Done!
======================================================================

Next steps:
  1. Test model: python test.py --model_path models/tetris_final.pth
  2. Or continue with step 5 (Play game with trained model)
======================================================================
